Region,State,Commune,Household Size,Household Role,Recipient,Gender,Age,Assistance Time,Modality
Plateau Central,Oubritenga,Zitenga,14,HD,P,M,70.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,13,HD,P,F,63.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,3,HD,P,F,80.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,6,HD,P,M,87.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,13,HD,P,F,54.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,7,HD,P,M,41.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,8,HD,P,F,60.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,20,HD,P,M,29.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,6,HD,P,M,62.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,15,HD,P,F,52.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,6,HD,P,M,42.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,5,HD,P,M,26.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,7,HD,P,F,90.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,6,HD,P,F,93.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,8,HD,P,M,32.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,6,HD,P,M,81.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,9,HD,P,M,57.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,11,HD,P,M,60.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,7,HD,P,M,30.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,5,HD,P,M,29.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,9,HD,P,M,48.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,8,HD,P,M,32.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,10,HD,P,M,46.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,12,HD,P,F,42.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,17,HD,P,M,52.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,9,HD,P,M,50.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,11,HD,P,F,,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,11,HD,P,M,50.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,7,HD,P,M,68.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,10,HD,P,F,45.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,7,HD,P,M,55.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,9,HD,P,M,51.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,9,HD,P,M,57.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,16,HD,P,M,51.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,2,HD,P,F,80.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,3,HD,P,F,80.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,1,HD,P,F,56.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,8,HD,P,M,50.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,2,HD,P,F,76.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,5,HD,P,F,23.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,2,HD,P,F,49.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,4,HD,P,F,83.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,12,HD,P,M,49.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,6,HD,P,F,80.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,5,HD,P,F,65.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,4,HD,P,F,50.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,5,HD,P,M,38.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga ,14,HD,P,M,43.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,5,HD,P,M,46.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,5,HD,P,F,60.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,6,HD,P,M,44.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,6,HD,P,M,29.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,7,HD,P,F,42.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,4,HD,P,F,49.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,5,HD,P,F,51.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,7,HD,P,F,69.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,14,HD,P,M,55.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,7,HD,P,M,36.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,13,HD,P,F,72.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,12,HD,P,M,52.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,11,HD,P,M,63.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,16,HD,P,M,37.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,7,HD,P,F,58.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,11,HD,P,M,53.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,9,HD,P,F,54.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,7,HD,P,F,59.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,1,HD,P,M,82.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,1,HD,P,F,78.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,3,HD,P,F,69.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,3,HD,P,F,54.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,3,HD,P,F,70.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,3,HD,P,F,77.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,2,HD,P,F,53.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,5,HD,P,F,38.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,7,HD,P,F,69.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,4,HD,P,F,50.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,8,HD,P,F,56.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,12,HD,P,M,42.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,7,HD,P,M,66.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,9,HD,P,F,63.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,15,HD,P,M,90.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,9,HD,P,M,39.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,7,HD,P,M,66.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,16,HD,P,M,45.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,17,HD,P,M,45.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,14,HD,P,M,60.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,1,HD,P,F,67.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,1,HD,P,F,57.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,1,HD,P,F,75.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,1,HD,P,F,98.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,1,HD,P,F,66.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,1,HD,P,F,65.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,1,HD,P,F,51.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,9,HD,P,M,53.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,5,HD,P,F,46.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,7,HD,P,F,60.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,15,HD,P,F,56.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,6,HD,P,F,42.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,6,HD,P,F,75.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,5,HD,P,M,62.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,7,HD,P,F,28.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,8,HD,P,F,63.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,7,HD,P,F,48.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,11,HD,P,F,57.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,11,HD,P,F,63.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,15,HD,P,F,91.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,12,HD,P,F,42.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,1,HD,P,F,63.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,6,HD,P,F,58.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,4,HD,P,F,55.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,10,HD,P,F,41.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,9,HD,P,M,85.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,8,HD,P,F,84.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,7,HD,P,F,60.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,2,HD,P,M,80.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,7,HD,P,F,100.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,9,HD,P,F,83.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,3,HD,P,M,79.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,4,HD,P,F,93.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,8,HD,P,F,77.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,9,HD,P,F,80.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,11,HD,P,M,86.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,18,HD,P,M,66.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,8,HD,P,F,70.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,19,HD,P,M,75.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,5,HD,P,F,72.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,2,HD,P,F,23.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,8,HD,P,F,52.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,10,HD,P,F,59.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,6,HD,P,F,31.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,7,HD,P,M,43.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,8,HD,P,F,61.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,10,HD,P,M,61.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,20,HD,P,F,45.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,19,HD,P,M,56.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,12,HD,P,M,60.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,3,HD,P,F,83.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,1,HD,P,F,70.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,2,HD,P,F,73.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,3,HD,P,F,72.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,3,HD,P,F,52.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,4,HD,P,F,89.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,6,HD,P,M,84.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,4,HD,P,F,69.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,5,HD,P,F,37.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,5,HD,P,M,96.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,3,HD,P,F,70.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,6,HD,P,F,69.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,10,HD,P,M,73.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,4,HD,P,M,38.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,5,HD,P,F,45.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,10,HD,P,M,63.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,5,HD,P,M,58.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,7,HD,P,F,77.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,5,HD,P,F,93.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,8,HD,P,M,61.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,6,HD,P,M,66.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,9,HD,P,F,41.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,8,HD,P,F,75.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,6,HD,P,F,49.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,3,HD,P,F,56.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,1,HD,P,F,77.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,2,HD,P,F,65.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,1,HD,P,F,63.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,2,HD,P,F,63.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,1,HD,P,M,58.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,1,HD,P,F,56.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,2,HD,P,F,69.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,7,HD,P,F,46.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,8,HD,P,F,36.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,6,HD,P,F,71.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,4,HD,P,F,49.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,8,HD,P,F,90.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,3,HD,P,F,65.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,14,HD,P,F,63.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,7,HD,P,F,48.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,6,HD,P,F,62.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,1,HD,P,F,62.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,3,HD,P,F,70.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,5,HD,P,M,65.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,6,HD,P,M,46.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,11,HD,P,M,29.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,1,HD,P,F,92.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,1,HD,P,M,86.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,3,HD,P,F,41.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,5,HD,P,F,46.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,3,HD,P,F,58.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,2,HD,P,F,68.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,5,HD,P,F,49.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,2,HD,P,F,71.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,4,HD,P,F,49.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,6,HD,P,M,78.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,4,HD,P,F,43.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,8,HD,P,F,103.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,3,HD,P,F,59.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,6,HD,P,F,60.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,6,HD,P,F,70.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,5,HD,P,F,59.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,4,HD,P,F,54.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,9,HD,P,F,66.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,5,HD,P,M,54.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,5,HD,P,F,85.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,1,HD,P,F,80.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,3,HD,P,F,65.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,1,HD,P,F,50.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,5,HD,P,F,83.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,6,HD,P,F,70.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,3,HD,P,F,90.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,5,HD,P,F,53.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,2,HD,P,F,56.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,5,HD,P,F,77.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,3,HD,P,M,59.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,3,HD,P,M,80.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,3,HD,P,F,63.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,5,HD,P,F,60.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,4,HD,P,M,74.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,2,HD,P,F,70.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,7,HD,P,M,27.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,2,HD,P,F,66.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,4,HD,P,F,82.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,5,HD,P,M,63.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,9,HD,P,M,35.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,2,HD,P,M,58.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,3,HD,P,M,60.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,6,HD,P,F,46.0,2020-11-10,Cash
Plateau Central,Oubritenga,Zitenga,8,HD,P,F,55.0,2020-11-10,Cash
Plateau Central,Ganzourgou,Zorgho,13,HD,P,F,63.0,2020-11-10,Cash
Plateau Central,Ganzourgou,Zorgho,8,HD,P,M,48.0,2020-11-10,Cash
Plateau Central,Ganzourgou,Zorgho,6,HD,P,M,69.0,2020-11-10,Cash
Plateau Central,Ganzourgou,Zorgho,14,HD,P,M,60.0,2020-11-10,Cash
Plateau Central,Ganzourgou,Zorgho,9,HD,P,F,47.0,2020-11-10,Cash
Plateau Central,Ganzourgou,Zorgho,4,HD,P,M,47.0,2020-11-10,Cash
Plateau Central,Ganzourgou,Zorgho,8,HD,P,F,75.0,2020-11-10,Cash
Plateau Central,Ganzourgou,Zorgho,5,HD,P,M,33.0,2020-11-10,Cash
Plateau Central,Ganzourgou,Zorgho,7,HD,P,F,73.0,2020-11-10,Cash
Plateau Central,Ganzourgou,Zorgho,9,HD,P,M,50.0,2020-11-10,Cash
Plateau Central,Ganzourgou,Zorgho,7,HD,P,M,79.0,2020-11-10,Cash
Plateau Central,Ganzourgou,Zorgho,14,HD,P,M,55.0,2020-11-10,Cash
Plateau Central,Ganzourgou,Zorgho,11,HD,P,M,48.0,2020-11-10,Cash
Plateau Central,Ganzourgou,Zorgho,6,HD,P,F,66.0,2020-11-10,Cash
Plateau Central,Ganzourgou,Zorgho,3,HD,P,F,88.0,2020-11-10,Cash
Plateau Central,Ganzourgou,Zorgho,10,HD,P,F,83.0,2020-11-10,Cash
Plateau Central,Ganzourgou,Zorgho,3,HD,P,M,60.0,2020-11-10,Cash
Plateau Central,Ganzourgou,Zorgho,11,HD,P,F,78.0,2020-11-10,Cash
Plateau Central,Ganzourgou,Zorgho,6,HD,P,F,63.0,2020-11-10,Cash
Plateau Central,Ganzourgou,Zorgho,7,HD,P,M,56.0,2020-11-10,Cash
Plateau Central,Ganzourgou,Zorgho,7,HD,P,F,67.0,2020-11-10,Cash
Plateau Central,Ganzourgou,Zorgho,12,HD,P,M,35.0,2020-11-10,Cash
Plateau Central,Ganzourgou,Zorgho,10,HD,P,M,40.0,2020-11-10,Cash
Plateau Central,Ganzourgou,Zorgho,9,HD,P,M,95.0,2020-11-10,Cash
Plateau Central,Ganzourgou,Zorgho,3,HD,P,M,67.0,2020-11-10,Cash
Plateau Central,Ganzourgou,Zorgho,10,HD,P,M,56.0,2020-11-10,Cash
Plateau Central,Ganzourgou,Zorgho,8,HD,P,M,56.0,2020-11-10,Cash
Plateau Central,Ganzourgou,Zorgho,9,HD,P,M,32.0,2020-11-10,Cash
Plateau Central,Ganzourgou,Zorgho,8,HD,P,F,33.0,2020-11-10,Cash
Plateau Central,Ganzourgou,Zorgho,8,HD,P,F,52.0,2020-11-10,Cash
Plateau Central,Ganzourgou,Zorgho,1,HD,P,F,80.0,2020-11-10,Cash
Plateau Central,Ganzourgou,Zorgho,2,HD,P,M,79.0,2020-11-10,Cash
Plateau Central,Ganzourgou,Zorgho,3,HD,P,M,44.0,2020-11-10,Cash
Plateau Central,Ganzourgou,Zorgho,2,HD,P,F,61.0,2020-11-10,Cash
Plateau Central,Ganzourgou,Zorgho,10,HD,P,F,53.0,2020-11-10,Cash
Plateau Central,Ganzourgou,Zorgho,7,HD,P,F,63.0,2020-11-10,Cash
Plateau Central,Ganzourgou,Zorgho,5,HD,P,F,31.0,2020-11-10,Cash
Plateau Central,Ganzourgou,Zorgho,3,HD,P,F,58.0,2020-11-10,Cash
Plateau Central,Ganzourgou,Zorgho,12,HD,P,M,33.0,2020-11-10,Cash
Plateau Central,Ganzourgou,Zorgho,7,HD,P,F,68.0,2020-11-10,Cash
Centre Nord,Sanmatenga,Boussouma,4,HD,P,F,54.0,2020-11-10,Cash
Centre Nord,Sanmatenga,Boussouma,9,HD,P,F,33.0,2020-11-10,Cash
Centre Nord,Sanmatenga,Boussouma,5,HD,P,F,73.0,2020-11-10,Cash
Centre Nord,Sanmatenga,Boussouma,7,HD,P,F,41.0,2020-11-10,Cash
Centre Nord,Sanmatenga,Boussouma,7,HD,P,F,63.0,2020-11-10,Cash
Centre Nord,Sanmatenga,Boussouma,6,HD,P,F,50.0,2020-11-10,Cash
Centre Nord,Sanmatenga,Boussouma,6,HD,P,F,71.0,2020-11-10,Cash
Centre Nord,Sanmatenga,Boussouma,5,HD,P,M,57.0,2020-11-10,Cash
Centre Nord,Sanmatenga,Boussouma,7,HD,P,F,73.0,2020-11-10,Cash
Centre Nord,Sanmatenga,Korsimoro,4,HD,P,F,66.0,2020-11-10,Cash
Centre Nord,Sanmatenga,Korsimoro,10,HD,P,F,42.0,2020-11-10,Cash
Centre Nord,Sanmatenga,Korsimoro,7,HD,P,F,33.0,2020-11-10,Cash
Centre Nord,Sanmatenga,Korsimoro,9,HD,P,F,67.0,2020-11-10,Cash
Centre Nord,Sanmatenga,Korsimoro,9,HD,P,M,47.0,2020-11-10,Cash
Centre Nord,Sanmatenga,Korsimoro,8,HD,P,F,53.0,2020-11-10,Cash
Centre Nord,Sanmatenga,Korsimoro,10,HD,P,F,61.0,2020-11-10,Cash
Centre Nord,Sanmatenga,Korsimoro,7,HD,P,F,46.0,2020-11-10,Cash
Centre Nord,Sanmatenga,Korsimoro,6,HD,P,F,49.0,2020-11-10,Cash
Centre Nord,Sanmatenga,Korsimoro,9,HD,P,M,54.0,2020-11-10,Cash
Centre Nord,Sanmatenga,Korsimoro,8,HD,P,F,79.0,2020-11-10,Cash
Centre Nord,Sanmatenga,Korsimoro,6,HD,P,F,80.0,2020-11-10,Cash
Centre Nord,Sanmatenga,Korsimoro,4,HD,P,F,39.0,2020-11-10,Cash
Centre Nord,Sanmatenga,Korsimoro,4,HD,P,F,63.0,2020-11-10,Cash
Centre Nord,Sanmatenga,Korsimoro,5,HD,P,M,68.0,2020-11-10,Cash
Centre Nord,Sanmatenga,Korsimoro,6,HD,P,F,76.0,2020-11-10,Cash
Centre Nord,Sanmatenga,Korsimoro,8,HD,P,F,60.0,2020-11-10,Cash
Centre Nord,Sanmatenga,Korsimoro,5,HD,P,F,35.0,2021-06-25,Cash
Centre Nord,Sanmatenga,Korsimoro,7,HD,P,F,49.0,2021-06-25,Cash
Centre Nord,Sanmatenga,Korsimoro,8,HD,P,M,49.0,2021-06-25,Cash
Centre Nord,Sanmatenga,Korsimoro,5,HD,P,F,21.0,2021-06-25,Cash
Centre Nord,Sanmatenga,Korsimoro,3,HD,P,M,74.0,2021-06-25,Cash
Centre Nord,Sanmatenga,Korsimoro,6,HD,P,F,33.0,2021-06-25,Cash
Centre Nord,Sanmatenga,Korsimoro,7,HD,P,M,71.0,2021-06-25,Cash
Centre Nord,Sanmatenga,Korsimoro,3,HD,P,F,52.0,2021-06-25,Cash
Centre Nord,Sanmatenga,Korsimoro,3,HD,P,F,72.0,2021-06-25,Cash
Centre Nord,Sanmatenga,Korsimoro,3,HD,P,F,69.0,2021-06-25,Cash
Centre Nord,Sanmatenga,Korsimoro,2,HD,P,F,67.0,2021-06-25,Cash
Centre Nord,Sanmatenga,Korsimoro,4,HD,P,F,63.0,2021-06-25,Cash
Centre Nord,Sanmatenga,Korsimoro,3,HD,P,F,67.0,2021-06-25,Cash
Centre Nord,Sanmatenga,Korsimoro,3,HD,P,F,35.0,2021-06-25,Cash
Centre Nord,Sanmatenga,Korsimoro,4,HD,P,F,67.0,2021-06-25,Cash
Centre Nord,Sanmatenga,Korsimoro,3,HD,P,F,53.0,2021-06-25,Cash
Centre Nord,Sanmatenga,Korsimoro,1,HD,P,F,59.0,2021-06-25,Cash
Centre Nord,Sanmatenga,Korsimoro,5,HD,P,F,52.0,2021-06-25,Cash
Centre Nord,Sanmatenga,Korsimoro,4,HD,P,F,50.0,2021-06-25,Cash
Centre Nord,Sanmatenga,Korsimoro,6,HD,P,M,41.0,2021-06-25,Cash
Centre Nord,Sanmatenga,Korsimoro,6,HD,P,F,60.0,2021-06-25,Cash
Centre Nord,Sanmatenga,Korsimoro,4,HD,P,F,28.0,2021-06-25,Cash
